,RegionName,Zhvi
6517,32968,234300
6518,22044,428100
6519,81416,160900
6520,60026,547200
6521,2090,662400
6522,38572,91300
6523,10606,498600
6524,46107,88100
6525,20650,324800
6526,12701,93400
6527,34984,178500
6528,23150,155100
6529,35180,127900
6530,33403,182600
6531,33498,403300
6532,95451,257000
6533,6084,243700
6534,75686,113900
6535,33947,246600
6536,30461,155800
6537,99615,274200
6538,38556,88100
6539,72207,246800
6540,1527,243800
6541,29033,101700
6542,10965,404400
6543,34450,120500
6544,40175,130300
6545,16127,141600
6546,33859,159500
6547,28748,230800
6548,28467,169600
6549,15668,231300
6550,19036,118000
6551,45402,48700
6552,6795,227700
6553,2673,259500
6554,81620,638300
6555,95252,268200
6556,40208,73200
6557,37760,123600
6558,83406,158200
6559,66214,201700
6560,11953,237900
6561,28021,105300
6562,46113,126300
6563,13066,179300
6564,6096,165300
6565,15066,94300
6566,46373,253900
6567,2903,218100
6568,36111,105000
6569,12538,188500
6570,93442,578600
6571,18964,267300
6572,14622,108200
6573,70583,130500
6574,8215,153200
6575,71006,235200
6576,95203,180200
6577,37218,149100
6578,84014,267700
6579,53532,236000
6580,87015,189300
6581,10005,1249200
6582,60458,173600
6583,45506,56300
6584,75835,93400
6585,85128,106500
6586,14613,63500
6587,99901,231000
6588,98070,534500
6589,2540,552600
6590,27358,273800
6591,39667,107500
6592,64082,283900
6593,95453,257900
6594,6706,96800
6595,70525,109900
6596,18202,114300
6597,93301,177200
6598,15224,124900
6599,8070,129600
6600,86327,233100
6601,2420,861000
6602,2767,329100
6603,33955,247100
6604,35750,125800
6605,93247,153900
6606,14608,61200
6607,5468,248100
6608,60555,194700
6609,63051,138300
6610,2045,364800
6611,97408,324500
6612,18509,118600
6613,7828,287900
6614,29626,110200
6615,8251,150600
6616,48118,247300
6617,11949,360400
6618,72714,151300
6619,7762,559000
6620,3087,371100
6621,94805,487300
6622,6418,170500
6623,89138,359200
6624,85266,653200
6625,45415,110800
6626,8244,170900
6627,33035,119900
6628,19473,298400
6629,93221,197000
6630,47805,93400
6631,38668,132200
6632,38821,81900
6633,98065,557000
6634,24121,282000
6635,47807,37000
6636,95673,253100
6637,97056,272900
6638,31523,172200
6639,90402,3371800
6640,47670,84600
6641,32254,48900
6642,33527,219900
6643,60192,318500
6644,32569,168100
6645,21128,302500
6646,89423,362000
6647,97024,287000
6648,95030,2315000
6649,81008,156800
6650,98390,289000
6651,46064,133200
6652,22181,708000
6653,70447,252100
6654,62236,200300
6655,19525,287400
6656,85350,121300
6657,48374,426900
6658,7663,350800
6659,6477,343400
6660,37404,75500
6661,89410,327800
6662,93433,443600
6663,48836,177200
6664,63113,66400
6665,77587,104300
6666,1746,402600
6667,2631,403600
6668,77445,145900
6669,37073,169100
6670,89460,265700
6671,12528,207600
6672,75409,189700
6673,60471,130000
6674,30337,143800
6675,49230,149900
6676,94707,1224000
6677,33966,223000
6678,81506,266700
6679,8009,207900
6680,44721,150000
6681,63134,60500
6682,94904,1570300
6683,76177,227300
6684,36617,44900
6685,34731,140100
6686,11428,464700
6687,34452,97700
6688,53534,157400
6689,68512,207100
6690,10941,211600
6691,15065,101800
6692,37721,142500
6693,98674,256400
6694,15003,75700
6695,34610,171100
6696,35212,55500
6697,45067,132800
6698,20613,306800
6699,55444,199600
6700,39470,117100
6701,67209,147400
6702,77037,113800
6703,86322,210000
6704,95605,215100
6705,2645,354100
6706,34448,133300
6707,46310,149500
6708,90670,444100
6709,2120,450600
6710,44260,142600
6711,38358,72000
6712,39475,140700
6713,13207,66400
6714,27023,194600
6715,74604,142800
6716,11738,305000
6717,60457,216700
6718,97205,455100
6719,12210,147700
6720,2452,527100
6721,37772,179600
6722,18444,168100
6723,30110,116900
6724,23836,230500
6725,91502,497800
6726,27249,127200
6727,64060,200300
6728,7012,311900
6729,33875,138300
6730,6475,357200
6731,27522,168400
6732,3878,188700
6733,37341,148800
6734,41048,186900
6735,10520,449800
6736,20132,488100
6737,67060,114700
6738,13032,105200
6739,85602,119200
6740,12095,95600
6741,1105,95200
6742,1778,667100
6743,14810,85100
6744,18036,267600
6745,48173,144500
6746,15207,74900
6747,16428,142200
6748,33776,264800
6749,29907,235200
6750,48609,112700
6751,39437,127200
6752,95650,506200
6753,17362,169000
6754,38866,149100
6755,32136,271300
6756,19153,114900
6757,63143,149700
6758,3045,227300
6759,6110,196900
6760,81650,227600
6761,99338,320300
6762,19934,177300
6763,6076,178000
6764,66219,242400
6765,97448,247700
6766,8069,107300
6767,93930,251400
6768,33187,323600
6769,49224,76000
6770,55792,87700
6771,25311,106700
6772,7503,220900
6773,29334,141300
6774,91377,725800
6775,30650,201200
6776,95357,268400
6777,77085,131900
6778,30517,215900
6779,32754,184300
6780,75418,86200
6781,33534,168000
6782,8846,262800
6783,85007,196900
6784,93203,154900
6785,46567,198200
6786,20855,454900
6787,49345,154400
6788,94502,853900
6789,97027,313600
6790,48079,169000
6791,60064,82600
6792,29697,116800
6793,28650,97300
6794,54521,167800
6795,20639,398700
6796,32766,326300
6797,98360,270400
6798,2748,345300
6799,53715,272200
6800,55387,268900
6801,21666,308800
6802,90623,689600
6803,49348,162100
6804,89815,231600
6805,7001,257400
6806,72212,263600
6807,44614,135800
6808,50111,214300
6809,60503,229300
6810,96097,142500
6811,32081,336400
6812,95946,334200
6813,10804,697000
6814,76103,95100
6815,7670,754200
6816,44054,114200
6817,11751,333100
6818,19390,264100
6819,98579,233300
6820,91345,464100
6821,55374,286900
6822,37135,362000
6823,2332,564800
6824,32641,79700
6825,97221,597700
6826,50323,332900
6827,76692,97100
6828,32827,311300
6829,37924,139200
6830,2481,1315100
6831,48732,107300
6832,13492,134700
6833,29401,784000
6834,39059,84500
6835,18960,263000
6836,38340,105800
6837,41094,186900
6838,92314,208300
6839,78861,143000
6840,39730,80800
6841,6424,237000
6842,8534,409600
6843,32579,232500
6844,1569,279600
6845,78121,265900
6846,61853,188000
6847,29669,118800
6848,14219,120000
6849,2339,461400
6850,45309,124800
6851,46320,51000
6852,19129,208600
6853,92007,1061000
6854,48623,153500
6855,55805,118900
6856,64080,174700
6857,46561,135900
6858,3766,188000
6859,1119,147700
6860,6238,209500
6861,6903,686200
6862,70739,199100
6863,2364,363900
6864,18055,186000
6865,43604,48400
6866,27608,504300
6867,94065,1358300
6868,2458,833700
6869,62206,40500
6870,85387,282900
6871,25071,112600
6872,55409,253600
6873,16057,174700
6874,99006,219900
6875,2333,325000
6876,75652,112600
6877,45439,74700
6878,18508,66400
6879,93015,406400
6880,80863,281200
6881,70811,105000
6882,15063,105500
6883,32333,123500
6884,70615,77800
6885,8030,105300
6886,60481,145500
6887,47371,73800
6888,94517,767900
6889,60020,126100
6890,33190,215800
6891,11951,162600
6892,28134,174400
6893,48462,230400
6894,18510,84900
6895,55103,148400
6896,71119,132900
6897,17972,126200
6898,65605,73700
6899,17103,82400
6900,20851,351600
6901,15022,74200
6902,93449,773000
6903,17557,197300
6904,78642,296400
6905,45807,129600
6906,93614,236500
6907,25064,77300
6908,1940,587600
6909,64113,340500
6910,7102,263200
6911,28206,84400
6912,35773,124500
6913,31047,173200
6914,19943,173600
6915,13827,107000
6916,15137,75600
6917,19425,470300
6918,81201,323600
6919,76302,93700
6920,55077,387600
6921,16137,136400
6922,40243,199800
6923,50211,186600
6924,21704,393700
6925,34288,193600
6926,64109,57800
6927,33146,890300
6928,64601,96800
6929,2571,239300
6930,36610,33400
6931,35453,120600
6932,63103,138000
6933,66071,158700
6934,80107,411100
6935,94552,937300
6936,11693,354800
6937,94542,762700
6938,37179,282700
6939,75757,209000
6940,11790,380000
6941,11950,181000
6942,74128,83000
6943,48215,54400
6944,11778,253200
6945,11004,547000
6946,14519,162900
6947,60482,147700
6948,19078,164200
6949,45015,80400
6950,60033,124300
6951,19530,191200
6952,6098,152300
6953,47586,89500
6954,19030,231400
6955,70070,186000
6956,20124,642200
6957,38852,109100
6958,31415,59200
6959,80216,216000
6960,32784,124700
6961,2885,259900
6962,19118,531600
6963,11730,359500
6964,11767,418900
6965,12188,210700
6966,45434,201000
6967,7444,426600
6968,63077,81000
6969,15963,90300
6970,46814,274800
6971,20866,303100
6972,1562,225600
6973,99350,204900
6974,60950,174900
6975,85714,89400
6976,76054,244600
6977,61254,167700
6978,32220,146100
6979,3076,321400
6980,12589,190100
6981,49127,160900
6982,95130,1179900
6983,23702,114800
6984,48160,168300
6985,6901,231800
6986,61264,115100
6987,19055,185700
6988,10924,257100
6989,91914,641300
6990,14411,82800
6991,3275,192700
6992,78612,182600
6993,78559,64200
6994,93108,2978900
6995,46534,99300
6996,30436,90200
6997,33974,141400
6998,44056,190300
6999,36110,43100
7000,34453,103200
7001,93210,147000
7002,91024,922600
7003,94571,318700
7004,68508,89800
7005,72745,150000
7006,77808,247000
7007,6371,377500
7008,64089,183000
7009,16635,158900
7010,80513,379300
7011,2917,260100
7012,35204,51600
7013,3874,304300
7014,70047,198000
7015,18252,65200
7016,59044,186700
7017,32501,91400
7018,34217,536000
7019,12414,149300
7020,98930,151700
7021,71047,111900
7022,97113,263800
7023,45106,127600
7024,46394,105100
7025,63107,65900
7026,71241,136900
7027,60152,174300
7028,14425,153500
7029,28469,290200
7030,16511,115800
7031,8863,263900
7032,1030,228800
7033,7660,308000
7034,32148,82800
7035,47460,98500
7036,18014,211800
7037,15071,171900
7038,18447,129100
7039,93505,114300
7040,18353,160300
7041,93644,234300
7042,63144,199100
7043,1062,264800
7044,33478,370900
7045,49103,138700
7046,94708,1157500
7047,21774,361000
7048,8031,150300
7049,34117,276900
7050,10280,821900
7051,53235,132900
7052,33513,135400
7053,22308,637000
7054,95425,469000
7055,75054,306200
7056,79108,113900
7057,18080,172400
7058,10980,324900
7059,95073,747800
7060,93908,758100
7061,7734,181400
7062,48383,239500
7063,30054,147000
7064,17241,162000
7065,33853,85700
7066,66611,70100
7067,77003,250400
7068,22307,553700
7069,63117,237100
7070,40242,189200
7071,7022,356700
7072,77078,73100
7073,13148,94900
7074,75223,101900
7075,15129,168800
7076,65742,211100
7077,38618,108300
7078,8004,171700
7079,68138,147400
7080,8318,187100
7081,34475,64800
7082,47006,159300
7083,75249,150300
7084,29161,104300
7085,75233,154500
7086,36613,89800
7087,7843,198200
7088,61523,121400
7089,14625,176000
7090,98823,132000
7091,1507,284600
7092,50314,86600
7093,34461,167600
7094,19526,154200
7095,20781,294200
7096,33812,183700
7097,70754,148900
7098,70113,194400
7099,29365,140600
7100,1082,186800
7101,63124,800700
7102,47978,117900
7103,35223,491300
7104,35761,140600
7105,99019,302500
7106,89109,260400
7107,2053,404900
7108,76230,100400
7109,6478,326700
7110,2356,422300
7111,92617,654500
7112,74033,115200
7113,68028,235500
7114,32219,125600
7115,97361,223400
7116,2563,334100
7117,12586,186800
7118,95006,523700
7119,70544,75200
7120,46163,183600
7121,8051,159400
7122,60523,677900
7123,50309,133000
7124,75462,126400
7125,27214,145200
7126,21054,380400
7127,11742,317500
7128,65809,266200
7129,8609,91100
7130,17113,104000
7131,98848,166300
7132,27040,157900
7133,45806,120100
7134,53558,248500
7135,61607,112300
7136,24477,187600
7137,32222,166700
7138,48895,183300
7139,31632,155200
7140,95320,316000
7141,64124,46300
7142,11764,375100
7143,53963,114400
7144,83350,130300
7145,27244,148600
7146,92582,263300
7147,85622,188000
7148,29510,82800
7149,34429,130800
7150,28428,250300
7151,11436,393500
7152,8079,111900
7153,97023,320300
7154,53563,171800
7155,44090,150500
7156,39819,120800
7157,47804,48500
7158,12211,277300
7159,49007,53200
7160,60545,142400
7161,46204,267400
7162,60176,187700
7163,19540,206700
7164,33330,572000
7165,28470,180800
7166,45404,47200
7167,44444,88600
7168,78578,119700
7169,89029,129200
7170,13357,73400
7171,20678,291600
7172,11416,454000
7173,10528,911300
7174,2113,526600
7175,34428,136600
7176,75654,122200
7177,7836,356200
7178,33982,181000
7179,38672,180800
7180,16407,83900
7181,28778,191000
7182,48122,54300
7183,76164,78600
7184,20882,523000
7185,35064,64900
7186,95368,276700
7187,63044,148100
7188,6239,159800
7189,60558,523700
7190,32776,201300
7191,21788,227500
7192,98948,122800
7193,76088,206100
7194,20872,350600
7195,8512,434300
7196,86413,108200
7197,44044,150600
7198,78756,461600
7199,67235,229800
7200,80487,484300
7201,5495,308000
7202,30620,151100
7203,1754,337200
7204,24293,142400
7205,33540,135000
7206,7009,446200
7207,64075,121400
7208,81006,164300
7209,1879,357600
7210,56071,246700
7211,98148,334300
7212,14870,122800
7213,60633,102400
7214,49333,173500
7215,60712,359300
7216,66224,449000
7217,46617,98200
7218,84087,237800
7219,18071,149800
7220,1463,309300
7221,15037,111100
7222,95391,545600
7223,98077,742600
7224,11576,1012500
7225,90701,488000
7226,55807,111900
7227,93109,1314700
7228,7604,403700
7229,92252,125400
7230,37062,217000
7231,98019,492600
7232,15656,99900
7233,54971,117900
7234,32640,114900
7235,30531,123200
7236,8620,244800
7237,95334,206100
7238,95811,376000
7239,60554,269400
7240,21047,356800
7241,92313,324300
7242,98346,347600
7243,67219,85000
7244,30268,128900
7245,33976,136200
7246,94305,2864200
7247,93730,398000
7248,89703,336400
7249,17003,169900
7250,7436,439800
7251,76426,137700
7252,2465,802100
7253,15084,85300
7254,46405,67100
7255,19004,439700
7256,10803,888900
7257,19086,308500
7258,35228,57200
7259,80621,224700
7260,41144,65300
7261,91108,2177700
7262,23664,185200
7263,2921,334300
7264,6268,221200
7265,97862,159400
7266,76645,72100
7267,93465,603600
7268,2330,307300
7269,88081,94100
7270,14605,56300
7271,32561,349800
7272,92067,2935500
7273,16412,152900
7274,85344,179700
7275,36604,103900
7276,36105,49400
7277,33972,154400
7278,68112,82800
7279,19444,360300
7280,72719,150500
7281,76905,122300
7282,5408,238400
7283,8402,449000
7284,38068,131000
7285,77562,127100
7286,19962,169100
7287,97479,168300
7288,34947,75000
7289,48040,131300
7290,44481,119600
7291,46184,113400
7292,3570,65100
7293,46173,95000
7294,60410,204500
7295,14103,72500
7296,28138,138700
7297,92657,2366100
7298,3077,226400
7299,8103,67600
7300,6120,100000
7301,49107,110300
7302,7078,1534700
7303,64137,105900
7304,2568,577200
7305,78362,130900
7306,81403,323600
7307,2813,350200
7308,47119,217500
7309,94574,1069400
7310,27298,123300
7311,1462,268000
7312,89508,256800
7313,37397,101400
7314,46055,199600
7315,6608,142100
7316,81505,233900
7317,28445,267400
7318,2769,365200
7319,61072,140000
7320,60915,103600
7321,98951,120900
7322,80603,291600
7323,37381,133300
7324,11755,380800
7325,68522,147500
7326,13350,73600
7327,90755,442500
7328,48138,248300
7329,36544,103000
7330,8629,103200
7331,40513,347900
7332,2052,621000
7333,78225,76100
7334,7853,440600
7335,19312,607400
7336,97089,414400
7337,12572,314400
7338,11766,408500
7339,94158,1250700
7340,49112,130800
7341,46001,68500
7342,32908,153200
7343,32643,154600
7344,14586,166900
7345,46259,181900
7346,14006,114900
7347,6798,297600
7348,38570,73800
7349,92325,193800
7350,30326,343300
7351,98424,288800
7352,7043,707500
7353,17313,150600
7354,7932,631100
7355,46550,131200
7356,89441,351300
7357,49038,119500
7358,8201,151300
7359,45833,88400
7360,3031,327800
7361,1540,229100
7362,13165,86200
7363,61080,119900
7364,60305,546700
7365,68102,199300
7366,8824,408100
7367,45305,186900
7368,76102,217200
7369,2744,199600
7370,96067,271100
7371,49097,144600
7372,66226,247900
7373,13323,157000
7374,98354,288500
7375,34604,150900
7376,19475,270200
7377,97403,364100
7378,37764,173200
7379,28457,158100
7380,70665,196800
7381,21769,333800
7382,77032,105400
7383,17102,113800
7384,62712,206900
7385,98611,187900
7386,11753,766700
7387,37807,106700
7388,38060,166400
7389,39083,74500
7390,47001,123200
7391,7885,265000
7392,14212,66300
7393,12202,89500
7394,97457,134000
7395,50327,193800
7396,13619,131100
7397,3857,231900
7398,60190,276500
7399,11577,839700
7400,10570,606300
7401,28513,92900
7402,60097,129300
7403,48604,61600
7404,31757,141200
7405,60171,197000
7406,48128,154700
7407,60143,274300
7408,7057,323400
7409,33170,220900
7410,60428,69000
7411,7438,296700
7412,29054,138200
7413,34240,420100
7414,78957,154200
7415,29654,107600
7416,74010,94300
7417,2347,335500
7418,95948,188200
7419,71483,83000
7420,31411,475200
7421,14502,154700
7422,11598,702000
7423,85305,222700
7424,28730,290400
7425,44657,93400
7426,14001,160600
7427,33592,165500
7428,55121,228700
7429,83644,163200
7430,2343,290500
7431,45122,133400
7432,27601,143700
7433,14004,163700
7434,25143,93700
7435,19072,480200
7436,7442,269500
7437,11366,788800
7438,13041,131100
7439,19102,364300
7440,95726,264500
7441,47842,61000
7442,8106,183100
7443,19952,155100
7444,1571,237400
7445,7456,311400
7446,87059,222500
7447,39817,81000
7448,98403,392500
7449,7661,444300
7450,37840,97400
7451,53120,218500
7452,1107,125600
7453,78204,80400
7454,48360,248600
7455,33954,184500
7456,32814,413400
7457,47348,59500
7458,29829,105700
7459,99324,203300
7460,46761,110000
7461,11575,290300
7462,20607,337700
7463,60475,94700
7464,70774,179100
7465,60534,142700
7466,7458,1028200
7467,12209,144300
7468,93648,149600
7469,33868,144700
7470,97503,172600
7471,20166,371300
7472,19734,269300
7473,39117,118200
7474,19609,158500
7475,7035,319600
7476,44074,139700
7477,38201,71900
7478,15825,123400
7479,38058,135300
7480,15005,158400
7481,28731,238700
7482,99518,232300
7483,8628,225300
7484,7643,294900
7485,94931,480100
7486,31535,118200
7487,44707,60600
7488,70669,136900
7489,93543,220100
7490,68122,145400
7491,35043,227000
7492,8093,139800
7493,23075,110300
7494,40118,99700
7495,17566,206600
7496,34688,338000
7497,31793,149500
7498,89143,230600
7499,97530,402500
7500,34229,442700
7501,34607,209900
7502,19317,440000
7503,47446,73500
7504,14467,139100
7505,29356,156400
7506,85131,91600
7507,31636,135800
7508,36587,124200
7509,97426,233600
7510,20695,320800
7511,46540,171000
7512,6019,276200
7513,10707,545400
7514,2482,1030800
7515,21911,222400
7516,97540,244100
7517,12569,243500
7518,36064,263500
7519,46809,73000
7520,75009,307700
7521,77611,129400
7522,20794,320800
7523,93241,110600
7524,2093,422800
7525,6078,283600
7526,10918,249400
7527,44714,80100
7528,19344,247600
7529,6382,168000
7530,75428,75400
7531,11545,894400
7532,68133,248800
7533,91207,950300
7534,76085,220200
7535,20636,314100
7536,31820,222400
7537,34436,117100
7538,63147,50400
7539,78721,240900
7540,12566,162200
7541,90056,960000
7542,47441,75100
7543,66206,373100
7544,3109,213900
7545,27958,261500
7546,17319,167500
7547,7073,366100
7548,39482,145700
7549,78163,334800
7550,79102,93200
7551,85003,343300
7552,6260,164200
7553,96019,165500
7554,48065,261400
7555,60044,462600
7556,7760,824700
7557,33042,573200
7558,45050,155100
7559,70647,176800
7560,32456,237400
7561,20732,281100
7562,23510,263600
7563,12571,259000
7564,32038,152000
7565,28168,104100
7566,38382,69600
7567,28166,164400
7568,68147,124900
7569,80018,359000
7570,27239,115900
7571,21617,319300
7572,19611,106200
7573,11518,443900
7574,7502,210200
7575,6786,170000
7576,37757,123000
7577,18229,138300
7578,47012,110200
7579,2743,273900
7580,55425,205900
7581,33785,411000
7582,2896,278500
7583,38375,73800
7584,14204,101800
7585,47122,172700
7586,49457,122800
7587,12828,142500
7588,95388,151000
7589,31408,105400
7590,97411,233600
7591,93640,137800
7592,35476,104200
7593,28610,85100
7594,27045,124400
7595,46341,161400
7596,32439,203800
7597,81122,264800
7598,76273,141900
7599,2375,342000
7600,5156,127400
7601,98328,269800
7602,7419,200500
7603,60464,369500
7604,92408,220200
7605,93636,280700
7606,43203,67800
7607,15104,49000
7608,48208,50400
7609,10522,644400
7610,15074,95900
7611,1077,229700
7612,48015,75400
7613,18651,56700
7614,41129,122800
7615,39232,169200
7616,7114,262200
7617,85615,208900
7618,1588,247400
7619,92210,703300
7620,18031,262800
7621,97383,228300
7622,27523,344300
7623,74126,50300
7624,85390,266600
7625,35222,205900
7626,81632,870200
7627,16507,53600
7628,2493,1424100
7629,10514,864100
7630,39170,171500
7631,2494,735700
7632,93428,642500
7633,99712,246200
7634,1863,303800
7635,32132,129800
7636,34987,231300
7637,66012,161100
7638,38344,66400
7639,44632,154600
7640,37186,111700
7641,53572,246200
7642,47424,82800
7643,7936,542100
7644,21090,291700
7645,96708,845000
7646,49408,148500
7647,12061,232400
7648,14031,266100
7649,32204,194500
7650,38008,63200
7651,35824,200600
7652,7452,612300
7653,11713,280500
7654,1966,496300
7655,98446,272900
7656,38004,180800
7657,85501,120200
7658,1220,134200
7659,32134,68900
7660,32446,112000
7661,28207,810900
7662,10970,421800
7663,8083,162300
7664,25304,154300
7665,27377,144100
7666,44710,57800
7667,33182,329000
7668,11771,828600
7669,32736,248100
7670,6480,225600
7671,70812,90400
7672,99204,191900
7673,14905,112000
7674,6479,231600
7675,21795,178200
7676,10589,407500
7677,77002,259800
7678,19350,362500
7679,70818,169400
7680,45409,126800
7681,29670,133700
7682,85123,107100
7683,90211,1769800
7684,98252,255200
7685,20712,343500
7686,53205,65600
7687,98418,189800
7688,32054,96100
7689,53527,263200
7690,34211,359300
7691,30607,116000
7692,16441,149100
7693,95304,554200
7694,1450,450600
7695,97351,189300
7696,28103,145100
7697,60422,202200
7698,92610,690000
7699,55445,201000
7700,98327,305400
7701,77807,175600
7702,85735,177400
7703,15131,108200
7704,80433,448000
7705,60514,449500
7706,46803,39600
7707,92315,318300
7708,49461,150700
7709,6482,338900
7710,19021,171900
7711,1475,182100
7712,14522,109300
7713,7045,556100
7714,18032,130800
7715,11716,360200
7716,71282,111300
7717,15690,65400
7718,36264,106000
7719,80549,283800
7720,75570,80400
7721,67230,310100
7722,19807,737100
7723,86429,225700
7724,19060,420300
7725,89519,490400
7726,3249,212200
7727,6379,235400
7728,44703,52700
7729,33973,194000
7730,5819,147600
7731,67147,152900
7732,29006,87200
7733,95326,296600
7734,6710,112400
7735,3235,149900
7736,2657,516600
7737,7657,454700
7738,70512,131400
7739,15658,152600
7740,49544,159800
7741,60041,153900
7742,15632,198400
7743,61525,242300
7744,8889,414600
7745,83669,218700
7746,6907,429300
7747,84060,908700
7748,2061,571400
7749,98402,243600
7750,32095,275400
7751,46072,94400
7752,74132,155000
7753,92320,303800
7754,72730,168200
7755,78231,266400
7756,85355,290600
7757,44662,114400
7758,17963,130800
7759,47542,132300
7760,78016,138100
7761,12549,227100
7762,11769,364700
7763,61874,203600
7764,1952,335100
7765,39455,98500
7766,31064,85700
7767,64129,63600
7768,2916,231500
7769,80007,554600
7770,83712,330900
7771,18518,119100
7772,62258,141500
7773,30025,158700
7774,47448,162800
7775,29067,83200
7776,95018,549100
7777,63088,171600
7778,27301,135000
7779,96790,872500
7780,90077,2371900
7781,45154,112100
7782,20640,206000
7783,7417,978600
7784,75076,151600
7785,46819,93800
7786,47885,74600
7787,44047,113300
7788,13224,134700
7789,8758,289900
7790,29541,116100
7791,1460,431700
7792,97537,196500
7793,60012,286400
7794,70775,228400
7795,30536,208000
7796,20710,239500
7797,95742,391700
7798,8722,226900
7799,2460,828700
7800,48062,171500
7801,63703,73500
7802,43076,146300
7803,30755,97700
7804,34431,108200
7805,32046,149800
7806,97487,212500
7807,16866,105800
7808,21029,692100
7809,18222,152900
7810,80640,319200
7811,92276,205500
7812,22172,290300
7813,45121,101400
7814,48415,114600
7815,46506,123900
7816,27828,89200
7817,48915,64700
7818,49071,177000
7819,2762,350400
7820,37877,132600
7821,35068,124700
7822,61282,94600
7823,21793,272700
7824,59725,137000
7825,99320,177000
7826,37871,119000
7827,61065,132800
7828,77094,360300
7829,33850,124300
7830,99021,257900
7831,85012,398000
7832,7607,364200
7833,94925,1199100
7834,55439,471200
7835,8322,190000
7836,29040,99300
7837,60119,269100
7838,75785,96900
7839,45327,130200
7840,10069,2071400
7841,13078,226100
7842,35127,131200
7843,10709,606600
7844,21629,199800
7845,36107,52800
7846,45157,159500
7847,3824,329300
7848,95642,293300
7849,7716,391700
7850,25312,105100
7851,90716,344800
7852,17551,175600
7853,44307,51900
7854,2675,356600
7855,8071,170900
7856,86040,223100
7857,8086,194400
7858,10536,655200
7859,13036,120100
7860,13152,275800
7861,7034,274100
7862,49078,124800
7863,33070,494000
7864,13904,72700
7865,64834,106900
7866,15417,66700
7867,72916,176000
7868,30622,233100
7869,95640,284600
7870,31788,119100
7871,44303,144500
7872,37347,109700
7873,75442,193900
7874,18708,161700
7875,63012,143300
7876,1069,169100
7877,95386,222600
7878,17363,219300
7879,2341,337100
7880,80125,418800
7881,86351,413600
7882,21219,234100
7883,98826,319400
7884,60081,237600
7885,90248,473500
7886,39154,164800
7887,97370,261900
7888,30740,132800
7889,19081,264100
7890,77612,100500
7891,83805,201400
7892,35207,47700
7893,70345,121900
7894,12803,167700
7895,45176,137200
7896,15024,134200
7897,44216,145700
7898,71101,55900
7899,29172,108200
7900,37701,112700
7901,48074,130600
7902,13037,122900
7903,30230,79500
7904,12159,344000
7905,1432,283900
7906,6906,402800
7907,37738,167500
7908,17540,201200
7909,73005,57400
7910,37385,127100
7911,11777,477800
7912,15062,58800
7913,11596,595000
7914,30566,133200
7915,1151,121000
7916,79103,83500
7917,32110,113900
7918,94930,800800
7919,29330,84800
7920,37641,85300
7921,55810,156400
7922,72173,136800
7923,64123,46900
7924,47882,67500
7925,49240,198100
7926,46406,35800
7927,34434,120400
7928,49306,231300
7929,5404,241400
7930,3825,256700
7931,10604,608800
7932,13365,70400
7933,2191,327100
7934,2660,310900
7935,21713,226300
7936,70359,146500
7937,80421,292800
7938,15683,110000
7939,60442,197200
7940,65622,100800
7941,46327,64500
7942,1862,386200
7943,16415,197200
7944,48359,200800
7945,55424,695500
7946,98580,317600
7947,25303,114700
7948,30553,126600
7949,15042,162900
7950,46507,160100
7951,7512,353300
7952,98606,470200
7953,23230,179200
7954,33449,440900
7955,60083,231100
7956,18088,184100
7957,7849,274600
7958,81211,312900
7959,21032,395200
7960,8833,437100
7961,7876,367600
7962,22932,312200
7963,1607,181100
7964,45660,86900
7965,66111,116000
7966,15332,145900
7967,94515,619900
7968,48229,39300
7969,38851,70500
7970,81657,908400
7971,37686,184900
7972,28204,285600
7973,3276,167000
7974,93250,153100
7975,19079,97600
7976,63120,45900
7977,98239,335200
7978,7981,473300
7979,10510,678700
7980,97009,414200
7981,95713,333100
7982,10989,356200
7983,7642,519300
7984,7075,369100
7985,70420,187600
7986,47394,59500
7987,17020,153600
7988,10553,339700
7989,15204,69400
7990,72753,149300
7991,15145,57000
7992,98816,270500
7993,6883,815800
7994,18210,119900
7995,14482,111400
7996,6071,272600
7997,36104,52400
7998,93924,970900
7999,48164,175400
8000,30662,112300
8001,6712,282600
8002,33473,545700
8003,53168,161200
8004,32448,73700
8005,6498,317700
8006,77331,161000
8007,90094,917100
8008,1504,254300
8009,85378,169200
8010,66610,211100
8011,46231,120600
8012,19560,129700
8013,84029,214900
8014,38105,55700
8015,12204,167600
8016,89447,152700
8017,60425,124800
8018,10706,728600
8019,7463,417400
8020,97759,390000
8021,29322,161000
8022,18058,133900
8023,44683,79600
8024,5001,198900
8025,91708,440200
8026,38574,120600
8027,2539,768800
8028,66083,195900
8029,50220,99800
8030,85054,380200
8031,85603,101900
8032,8098,209800
8033,80235,292600
8034,19565,176600
8035,93701,109600
8036,94939,1430700
8037,29449,258400
8038,7722,684100
8039,53536,185000
8040,55812,204600
8041,33567,180600
8042,8530,359800
8043,54140,131400
8044,15223,109600
8045,98329,296200
8046,79510,130400
8047,38011,133200
8048,6896,539600
8049,30742,110800
8050,22712,269600
8051,6525,401700
8052,1772,577500
8053,99567,331100
8054,3253,294500
8055,14445,105900
8056,30666,140300
8057,68118,253300
8058,95033,1053500
8059,49031,112500
8060,95953,194500
8061,65781,132500
8062,6855,387100
8063,96738,433400
8064,53181,201600
8065,27051,118300
8066,14428,150900
8067,48226,52500
